js-analytics-click href,photo-box-img src,user-display-name,user-location,friend-count,friend-count 2,review-count,review-count 2,photo-count,icon_svg href 3,photo-count 2,arrange href,icon_svg href 4,action-link_label,arrange href 2,action-link_label 2,arrange href 3,action-link_label 3,arrange href 4,action-link_label 4,arrange href 5,action-link_label 5,arrange href 6,action-link_label 6,offscreen src,rating-qualifier,review-content,voting-intro,vote-type,vote-type 2,vote-type 3,u-space-b3,u-space-b3 src,u-space-b2,ybtn,js-maybe-later-button,chiclet-link href,tooltip,icon_svg href 14,count,count 2,count 3
https://www.yelp.com/user_details?userid=lEWzWAvFU2lwtabjzYAv0Q,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,Cynthia K.,"Chicago, IL",friends,0,reviews,29,,,,https://www.yelp.com/biz_share/8GsdzHZo31TGQFaJQWS5Ag/review/yvovHr66ONfiFTB37eE2mw,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=yvovHr66ONfiFTB37eE2mw&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgallery-cafe-chicago%3Fstart%3D120&user_id=lEWzWAvFU2lwtabjzYAv0Q,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=lEWzWAvFU2lwtabjzYAv0Q&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgallery-cafe-chicago%3Fstart%3D120,Send message,https://www.yelp.com/following_user/add?dst_user_id=lEWzWAvFU2lwtabjzYAv0Q&previous_url=https://www.yelp.com/biz/gallery-cafe-chicago?start=120,Follow Cynthia K.,https://www.yelp.com/following_user/remove?dst_user_id=lEWzWAvFU2lwtabjzYAv0Q&previous_url=https://www.yelp.com/biz/gallery-cafe-chicago?start=120,Stop following Cynthia K.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,1/27/2013,"Good coffee and breakfast sandwiches. (I usually come in the morning so I can't comment on their lunch options.) I live in the area and come here often. I've always found the staff to be pleasant, and coffee drinks are pretty fast. (Food takes a bit longer--the prep area looks small so I think they can only do one sandwich or bagel at a time--but it's not overly slow.) The ambiance isn't fancy, but it's a nice place to work, given the free wifi. There are a couple of power outlets around for those with short laptop battery lives.",Was this review …?,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=8GsdzHZo31TGQFaJQWS5Ag&flag_id=yvovHr66ONfiFTB37eE2mw&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgallery-cafe-chicago%3Fstart%3D120,Report review,,,,
https://www.yelp.com/user_details?userid=k49EgRIsu8bor6cG7abQXg,https://s3-media1.fl.yelpcdn.com/photo/uTVq-9LGV4aVk00eugaWBg/60s.jpg,Sean H.,"Chicago, IL",friends,106,reviews,200,photos,[object Object],81,https://www.yelp.com/biz_share/8GsdzHZo31TGQFaJQWS5Ag/review/CzJ5wVgy0KyOnEfwB14apw,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=CzJ5wVgy0KyOnEfwB14apw&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgallery-cafe-chicago%3Fstart%3D120&user_id=k49EgRIsu8bor6cG7abQXg,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=k49EgRIsu8bor6cG7abQXg&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgallery-cafe-chicago%3Fstart%3D120,Send message,https://www.yelp.com/following_user/add?dst_user_id=k49EgRIsu8bor6cG7abQXg&previous_url=https://www.yelp.com/biz/gallery-cafe-chicago?start=120,Follow Sean H.,https://www.yelp.com/following_user/remove?dst_user_id=k49EgRIsu8bor6cG7abQXg&previous_url=https://www.yelp.com/biz/gallery-cafe-chicago?start=120,Stop following Sean H.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,8/22/2010,"I've been coming here for years. Great sandwiches and they roast their own coffee. The owner is nice and she appreciates her customers. My price review is for food and coffee, not just the drinks.",Was this review …?,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=8GsdzHZo31TGQFaJQWS5Ag&flag_id=CzJ5wVgy0KyOnEfwB14apw&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgallery-cafe-chicago%3Fstart%3D120,Report review,,,,
https://www.yelp.com/user_details?userid=1feTKElgT4q7M7Msbbpkww,https://s3-media1.fl.yelpcdn.com/photo/Sr70A7ox5Zm0Ata7uB-NNw/60s.jpg,Kyle T.,"Chicago, IL",friends,3,reviews,2,,,,https://www.yelp.com/biz_share/8GsdzHZo31TGQFaJQWS5Ag/review/DjkJYyZ5CnQNumIiWsQxLw,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=DjkJYyZ5CnQNumIiWsQxLw&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgallery-cafe-chicago%3Fstart%3D120&user_id=1feTKElgT4q7M7Msbbpkww,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=1feTKElgT4q7M7Msbbpkww&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgallery-cafe-chicago%3Fstart%3D120,Send message,https://www.yelp.com/following_user/add?dst_user_id=1feTKElgT4q7M7Msbbpkww&previous_url=https://www.yelp.com/biz/gallery-cafe-chicago?start=120,Follow Kyle T.,https://www.yelp.com/following_user/remove?dst_user_id=1feTKElgT4q7M7Msbbpkww&previous_url=https://www.yelp.com/biz/gallery-cafe-chicago?start=120,Stop following Kyle T.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,2/19/2010,Burnt coffee! Every time.  How come I seem to be the only one commenting on this?  You can smell burnt Gallery Coffee from blocks away!  Most days I can smell it from outside my apartment 4 blocks away -thanks guys! At least Just Indulge and that new crêpe place opened right next to them so I can get a decent cup of coffee...,3 people voted for this review,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=8GsdzHZo31TGQFaJQWS5Ag&flag_id=DjkJYyZ5CnQNumIiWsQxLw&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgallery-cafe-chicago%3Fstart%3D120,Report review,,,3,
https://www.yelp.com/user_details?userid=L_ZUSAzVpVGmnQ3KbyhU6g,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,Jeannie L.,"Chicago, IL",friends,0,reviews,31,photos,[object Object],3,https://www.yelp.com/biz_share/8GsdzHZo31TGQFaJQWS5Ag/review/xQgvYTMO_rgRqweqb_O-cQ,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=xQgvYTMO_rgRqweqb_O-cQ&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgallery-cafe-chicago%3Fstart%3D120&user_id=L_ZUSAzVpVGmnQ3KbyhU6g,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=L_ZUSAzVpVGmnQ3KbyhU6g&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgallery-cafe-chicago%3Fstart%3D120,Send message,https://www.yelp.com/following_user/add?dst_user_id=L_ZUSAzVpVGmnQ3KbyhU6g&previous_url=https://www.yelp.com/biz/gallery-cafe-chicago?start=120,Follow Jeannie L.,https://www.yelp.com/following_user/remove?dst_user_id=L_ZUSAzVpVGmnQ3KbyhU6g&previous_url=https://www.yelp.com/biz/gallery-cafe-chicago?start=120,Stop following Jeannie L.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,9/26/2012,"The breakfast sandwiches my boyfriend and I got were REALLY good and so was the coffee...the only thing I didnt like was that we had to wait a half hour for our food.  It was a Saturday morning at 10:15 when we got in and we finally left at 10:45.  I wouldnt consider that a peak time and there werent too many people there, but there were only 2 people working.  We will definitely come back though because it was so good and the place itself is a cool place, but we will only come back when we have plenty of time to wait.",Was this review …?,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=8GsdzHZo31TGQFaJQWS5Ag&flag_id=xQgvYTMO_rgRqweqb_O-cQ&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgallery-cafe-chicago%3Fstart%3D120,Report review,[object Object],,,
https://www.yelp.com/user_details?userid=htzxDWzRt4Xd7UGy4t0yAw,https://s3-media3.fl.yelpcdn.com/photo/ZEpj8wmmguSjUVjcPnS7MA/60s.jpg,Casandra G.,"Quincy, MA",friends,85,reviews,306,photos,[object Object],40,https://www.yelp.com/biz_share/8GsdzHZo31TGQFaJQWS5Ag/review/g4tnosYlmyT1t1N8H_9t8A,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=g4tnosYlmyT1t1N8H_9t8A&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgallery-cafe-chicago%3Fstart%3D120&user_id=htzxDWzRt4Xd7UGy4t0yAw,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=htzxDWzRt4Xd7UGy4t0yAw&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgallery-cafe-chicago%3Fstart%3D120,Send message,https://www.yelp.com/following_user/add?dst_user_id=htzxDWzRt4Xd7UGy4t0yAw&previous_url=https://www.yelp.com/biz/gallery-cafe-chicago?start=120,Follow Casandra G.,https://www.yelp.com/following_user/remove?dst_user_id=htzxDWzRt4Xd7UGy4t0yAw&previous_url=https://www.yelp.com/biz/gallery-cafe-chicago?start=120,Stop following Casandra G.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,9/20/2009,"It's exactly what you'd expect walking up to the place. An uncomplicated little coffee shop with the standards and a decent tea selection. My lemon bread was a little cloying but at least it was lemony. And I think maybe the burning smell some folks mentioned was caused by the ginormous coffee roasting machine... It is a little rank, I'll admit that. But the service was fine when I came, prompt and cheerful (I had the guy though, not the blond chick).",1 person voted for this review,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=8GsdzHZo31TGQFaJQWS5Ag&flag_id=g4tnosYlmyT1t1N8H_9t8A&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgallery-cafe-chicago%3Fstart%3D120,Report review,,1,1,
https://www.yelp.com/user_details?userid=gkysJYQ8nKKF3v7xcP4RVw,https://s3-media4.fl.yelpcdn.com/photo/3PgVi-7Pcx3VyE9rb3xjng/60s.jpg,Ken H.,"Brookline, MA",friends,8,reviews,19,photos,[object Object],3,https://www.yelp.com/biz_share/8GsdzHZo31TGQFaJQWS5Ag/review/oEAmoDPn2qMiNyRjgTiTrA,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=oEAmoDPn2qMiNyRjgTiTrA&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgallery-cafe-chicago%3Fstart%3D120&user_id=gkysJYQ8nKKF3v7xcP4RVw,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=gkysJYQ8nKKF3v7xcP4RVw&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgallery-cafe-chicago%3Fstart%3D120,Send message,https://www.yelp.com/following_user/add?dst_user_id=gkysJYQ8nKKF3v7xcP4RVw&previous_url=https://www.yelp.com/biz/gallery-cafe-chicago?start=120,Follow Ken H.,https://www.yelp.com/following_user/remove?dst_user_id=gkysJYQ8nKKF3v7xcP4RVw&previous_url=https://www.yelp.com/biz/gallery-cafe-chicago?start=120,Stop following Ken H.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,5/7/2009,"Best oatmeal on the planet! Great for websurfn and the americano is addictive like crack. Sandwich of the month names need work, but otherwise the food is the cat's pajamas. Love the staff, skinny blond  guy is the man!",3 people voted for this review,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=8GsdzHZo31TGQFaJQWS5Ag&flag_id=oEAmoDPn2qMiNyRjgTiTrA&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgallery-cafe-chicago%3Fstart%3D120,Report review,,3,,
https://www.yelp.com/user_details?userid=s11uypMNIQdtNKEhpgF-FQ,https://s3-media3.fl.yelpcdn.com/photo/jl9QcBm3j843NiYjYR8Ezw/60s.jpg,Rick J.,"Chicago, IL",friends,8,reviews,27,,,,https://www.yelp.com/biz_share/8GsdzHZo31TGQFaJQWS5Ag/review/jCefaLo2w5MLQ-Wxkd1xHQ,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=jCefaLo2w5MLQ-Wxkd1xHQ&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgallery-cafe-chicago%3Fstart%3D120&user_id=s11uypMNIQdtNKEhpgF-FQ,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=s11uypMNIQdtNKEhpgF-FQ&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgallery-cafe-chicago%3Fstart%3D120,Send message,https://www.yelp.com/following_user/add?dst_user_id=s11uypMNIQdtNKEhpgF-FQ&previous_url=https://www.yelp.com/biz/gallery-cafe-chicago?start=120,Follow Rick J.,https://www.yelp.com/following_user/remove?dst_user_id=s11uypMNIQdtNKEhpgF-FQ&previous_url=https://www.yelp.com/biz/gallery-cafe-chicago?start=120,Stop following Rick J.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,11/16/2009,"I'll say the best part first, the coffee here is the best you'll get in the area.  The beans are roasted and ground in-store, and the difference is obvious.Everything else about Gallery, however, is just outright irritating.  Every person who's taken my order at Gallery had an awful attitude and couldn't possibly be more bored to ring me through.  It's made abundantly clear that the other side of the counter is not a priority to these American Apparel models in training.  This is a real shame, because they seem like pretty interesting and fun people when they're talking to each other (as you're trying to order).  You pour your coffee for yourself at the tank, which is fine, but it makes the $.50 charge for refill seem a bit steep.  Maybe you're paying to avoid a staffer's eyes being rolled at you when you bother them for more coffee.  The tables are small and cramped together, and not very comfortable if you plan on hanging around for a while.  The wifi signal is very weak and drops out fairly regularly, as well.  Don't even bother if you need to do any kind of work online.If you're just popping in for a cup to go, you're set (assuming you aren't left waiting at the counter).  If you are looking to enjoy yourself for a while, avoid the attitude and head down to Alliance Bakery on Division.  The coffee doesn't stack up, but the staff and atmosphere are worth it.",1 person voted for this review,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=8GsdzHZo31TGQFaJQWS5Ag&flag_id=jCefaLo2w5MLQ-Wxkd1xHQ&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgallery-cafe-chicago%3Fstart%3D120,Report review,,1,,
https://www.yelp.com/user_details?userid=y8AIgVJXElq1My1pPuh-LA,https://s3-media1.fl.yelpcdn.com/photo/birPJXN-DOORTPmn5Jbe5g/60s.jpg,KK F.,"Chicago, IL",friends,0,reviews,16,photos,[object Object],11,https://www.yelp.com/biz_share/8GsdzHZo31TGQFaJQWS5Ag/review/RavPLf8QTm11NyFfu7Vc3Q,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=RavPLf8QTm11NyFfu7Vc3Q&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgallery-cafe-chicago%3Fstart%3D120&user_id=y8AIgVJXElq1My1pPuh-LA,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=y8AIgVJXElq1My1pPuh-LA&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgallery-cafe-chicago%3Fstart%3D120,Send message,https://www.yelp.com/following_user/add?dst_user_id=y8AIgVJXElq1My1pPuh-LA&previous_url=https://www.yelp.com/biz/gallery-cafe-chicago?start=120,Follow KK F.,https://www.yelp.com/following_user/remove?dst_user_id=y8AIgVJXElq1My1pPuh-LA&previous_url=https://www.yelp.com/biz/gallery-cafe-chicago?start=120,Stop following KK F.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,7/14/2010,"Gallery Cafe has a very extensive menu for such a little place.  The breakfast sandwiches are yummy.  The coffee will put hair on your chest, as the overwhelming odor of roasted (burning) coffee beans on occasion clearly indicates.  It's definitely an acquired taste.  The service has never been particularly friendly, but I always get what I ask for and that counts for something.   Just be careful when getting take-out, b/c the steaming hot eggs will make the bread/bagel soggy by the time you get home.",Was this review …?,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=8GsdzHZo31TGQFaJQWS5Ag&flag_id=RavPLf8QTm11NyFfu7Vc3Q&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgallery-cafe-chicago%3Fstart%3D120,Report review,,,,
https://www.yelp.com/user_details?userid=p7VDvDo-y1nxX0D28eGPUw,https://s3-media1.fl.yelpcdn.com/photo/VnpOGg9Mthujve5r8Q6iNA/60s.jpg,mike t.,"Chicago, IL",friends,4,reviews,16,photo,[object Object],1,https://www.yelp.com/biz_share/8GsdzHZo31TGQFaJQWS5Ag/review/YHDWBiw5MvN4OnbkwhYQTw,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=YHDWBiw5MvN4OnbkwhYQTw&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgallery-cafe-chicago%3Fstart%3D120&user_id=p7VDvDo-y1nxX0D28eGPUw,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=p7VDvDo-y1nxX0D28eGPUw&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgallery-cafe-chicago%3Fstart%3D120,Send message,https://www.yelp.com/following_user/add?dst_user_id=p7VDvDo-y1nxX0D28eGPUw&previous_url=https://www.yelp.com/biz/gallery-cafe-chicago?start=120,Follow mike t.,https://www.yelp.com/following_user/remove?dst_user_id=p7VDvDo-y1nxX0D28eGPUw&previous_url=https://www.yelp.com/biz/gallery-cafe-chicago?start=120,Stop following mike t.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,3/25/2010,"The Gallery Cafe is gem.  I have been going there for a couple of years now and I have not been to a Starbucks since.  The only negative experience I had was a brief period (about a year ago) where the roaster was working a little too hard, but they got it corrected and it's been great ever since.  Great food, great service and fair prices.  It's no wonder the recently opened ""brand-name"" coffee shop across the street is nearly empty most of the time.",Was this review …?,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=8GsdzHZo31TGQFaJQWS5Ag&flag_id=YHDWBiw5MvN4OnbkwhYQTw&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgallery-cafe-chicago%3Fstart%3D120,Report review,,,,
https://www.yelp.com/user_details?userid=aPBx1TMo6outswFwzXC3IQ,https://s3-media3.fl.yelpcdn.com/photo/GvcwZKpTC9xYQuaYhbktTg/60s.jpg,Dee M.,"Lincoln Park, Chicago, IL",friends,9,reviews,55,photos,[object Object],22,https://www.yelp.com/biz_share/8GsdzHZo31TGQFaJQWS5Ag/review/VHaTFzYeP77lDFixPqGR1w,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=VHaTFzYeP77lDFixPqGR1w&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgallery-cafe-chicago%3Fstart%3D120&user_id=aPBx1TMo6outswFwzXC3IQ,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=aPBx1TMo6outswFwzXC3IQ&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgallery-cafe-chicago%3Fstart%3D120,Send message,https://www.yelp.com/following_user/add?dst_user_id=aPBx1TMo6outswFwzXC3IQ&previous_url=https://www.yelp.com/biz/gallery-cafe-chicago?start=120,Follow Dee M.,https://www.yelp.com/following_user/remove?dst_user_id=aPBx1TMo6outswFwzXC3IQ&previous_url=https://www.yelp.com/biz/gallery-cafe-chicago?start=120,Stop following Dee M.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,12/23/2009,"Can someone (preferably the owners) tell me why it always smells like something is burning? I don't suffer from any health problems but every time I go in, even just to pick up and go, I have trouble breathing that stuff in much less stick around to eat! You folks are always packed because of your free wi-fi but I can't see myself going here to relax, drink coffee and order up a sandwich. As for Counter service, you might as well have a robot serving you up. NO customer service what-so-ever. Try smiling, looking up or being nice once in awhile, it won't kill ya! This goes for everyone. I've been served by almost everyone there and if the owner cared at all, get some personalities in there. In a day and age where service is key, why would you sell yourselves short?",1 person voted for this review,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=8GsdzHZo31TGQFaJQWS5Ag&flag_id=VHaTFzYeP77lDFixPqGR1w&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgallery-cafe-chicago%3Fstart%3D120,Report review,,,,1
https://www.yelp.com/user_details?userid=YSYCTNG53JL_QggsYWmuMg,https://s3-media4.fl.yelpcdn.com/photo/aP3IOjVqt3rcIg9kIQ0tVA/60s.jpg,Britton W.,"Chicago, IL",friends,265,reviews,2,,,,https://www.yelp.com/biz_share/8GsdzHZo31TGQFaJQWS5Ag/review/pasQepeWKLPG8UqCL9W4bQ,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=pasQepeWKLPG8UqCL9W4bQ&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgallery-cafe-chicago%3Fstart%3D120&user_id=YSYCTNG53JL_QggsYWmuMg,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=YSYCTNG53JL_QggsYWmuMg&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgallery-cafe-chicago%3Fstart%3D120,Send message,https://www.yelp.com/following_user/add?dst_user_id=YSYCTNG53JL_QggsYWmuMg&previous_url=https://www.yelp.com/biz/gallery-cafe-chicago?start=120,Follow Britton W.,https://www.yelp.com/following_user/remove?dst_user_id=YSYCTNG53JL_QggsYWmuMg&previous_url=https://www.yelp.com/biz/gallery-cafe-chicago?start=120,Stop following Britton W.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,5/4/2009,"I come to gallery pretty much everyday. as i live a block away. there staff is way cool and  very friendly. the coffee is good and so is the food. there is free wi-fi with no limit on time. i tend to do most of my surfing there and hang out with friends. it has a real nice neighborhood vibe, so its welcoming and not snobby. nor is it the starbucks feel of corporate coffee. so as far as wicker park coffee shops this one is the best by far. and i have lived in this hood gor about five years.",2 people voted for this review,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=8GsdzHZo31TGQFaJQWS5Ag&flag_id=pasQepeWKLPG8UqCL9W4bQ&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgallery-cafe-chicago%3Fstart%3D120,Report review,,2,,
